country,country_code,indicator,indicator_code,year,value
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,67.834
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2009,0.036839129631095
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.006
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.08413999999999999
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.6898000000000001
Iraq,IRQ,Gini index,SI.POV.GINI,2010,29.275
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,70.248
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,65.796
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,68.092
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2010,0.032313852180274404
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.006
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.08267
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.6910299999999999
Iraq,IRQ,Gini index,SI.POV.GINI,2011,29.5
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,70.547
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,66.182
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,68.435
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2011,0.0353181678520421
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.006
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.08191000000000001
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.69268
Iraq,IRQ,Gini index,SI.POV.GINI,2012,29.5
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,70.92
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,66.591
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,68.827
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2012,0.0453892168180122
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.006
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.07965
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.69432
Iraq,IRQ,Gini index,SI.POV.GINI,2013,29.5
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,71.234
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,66.726
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,69.047
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2013,0.047215668344982
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.006
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.09205
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.69595
Iraq,IRQ,Gini index,SI.POV.GINI,2014,29.533333333333335
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,71.776
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,67.439
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.679
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2014,0.0353101933211143
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.005888888888888889
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,0.1059
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,0.69758
Iraq,IRQ,Gini index,SI.POV.GINI,2015,29.566666666666666
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,72.04
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,67.771
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,69.977
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2015,0.0272710976935126
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.0057777777777777775
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,0.10842
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,0.6992100000000001
Iraq,IRQ,Gini index,SI.POV.GINI,2016,29.6
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2016,72.145
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2016,65.264
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,68.683
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2016,0.0239151227352058
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.005666666666666666
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,0.1082
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,0.7009399999999999
Iraq,IRQ,Gini index,SI.POV.GINI,2017,29.633333333333333
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2017,72.475
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2017,67.037
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,69.788
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2017,0.0223055046409754
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.005555555555555556
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,0.13019999999999998
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017,0.7027800000000001
Iraq,IRQ,Gini index,SI.POV.GINI,2018,29.666666666666668
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2018,72.842
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2018,69.229
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,71.116
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2018,0.0233235769663486
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.005444444444444444
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,0.1349
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018,0.70473
Iraq,IRQ,Gini index,SI.POV.GINI,2019,29.7
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2019,73.01
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2019,69.328
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.245
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2019,0.0227501115691232
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.005333333333333333
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,0.14109
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2019,0.70678
Iraq,IRQ,Gini index,SI.POV.GINI,2020,29.733333333333334
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2020,72.294
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2020,66.974
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,69.651
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2020,0.0221938669515023
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.005222222222222223
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2020,0.15778
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,0.7089300000000001
Iraq,IRQ,Gini index,SI.POV.GINI,2021,29.766666666666666
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,72.415
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,68.845
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,70.704
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2021,0.022412734711310903
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.0051111111111111105
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,0.16172999999999998
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,0.71119
Iraq,IRQ,Gini index,SI.POV.GINI,2022,29.8
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,73.798
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,70.109
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,72.037
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2022,0.0229369659225826
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.005
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.15511
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.71354
Iraq,IRQ,Gini index,SI.POV.GINI,2023,29.8
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,74.055
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,70.426
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,72.324
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2023,0.0225148890849618
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.005
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.15447
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.71599
Iraq,IRQ,Gini index,SI.POV.GINI,2024,29.8
Iraq,IRQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,74.055
Iraq,IRQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,70.426
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,72.324
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2024,0.0212476784890538
Iraq,IRQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.005
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2024,0.15524
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,0.7185299999999999
Israel,ISR,Gini index,SI.POV.GINI,2000,38.9
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2000,80.9
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2000,77.1
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.9536585365854
Israel,ISR,Population growth (annual %),SP.POP.GROW,2000,0.026423319130575603
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.002
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,0.11102000000000001
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,0.91203
Israel,ISR,Gini index,SI.POV.GINI,2001,38.9
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2001,81.2
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2001,77.7
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,79.4073170731707
Israel,ISR,Population growth (annual %),SP.POP.GROW,2001,0.023571172994680197
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.002
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,0.11811999999999999
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,0.91267
Israel,ISR,Gini index,SI.POV.GINI,2002,39.6
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2002,81.5
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2002,77.5
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,79.4512195121951
Israel,ISR,Population growth (annual %),SP.POP.GROW,2002,0.0201405839404727
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.006999999999999999
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,0.12888
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,0.9133
Israel,ISR,Gini index,SI.POV.GINI,2003,40.7
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,81.8
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,77.6
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,79.6487804878049
Israel,ISR,Population growth (annual %),SP.POP.GROW,2003,0.0180551975888109
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.009000000000000001
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,0.13505
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,0.91393
Israel,ISR,Gini index,SI.POV.GINI,2004,41.5
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2004,82.4
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2004,78.0
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2004,80.1463414634146
Israel,ISR,Population growth (annual %),SP.POP.GROW,2004,0.0176762364154994
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.01
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,0.13029
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,0.91456
Israel,ISR,Gini index,SI.POV.GINI,2005,42.3
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2005,82.2
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2005,78.2
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,80.1512195121951
Israel,ISR,Population growth (annual %),SP.POP.GROW,2005,0.017628976611300598
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.01
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,0.11342
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,0.91518
Israel,ISR,Gini index,SI.POV.GINI,2006,41.6
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,82.5
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,78.7
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.5536585365854
Israel,ISR,Population growth (annual %),SP.POP.GROW,2006,0.0176780587358185
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.005
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,0.10707000000000001
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,0.9158
Israel,ISR,Gini index,SI.POV.GINI,2007,41.1
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2007,82.4
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2007,78.7
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,80.5048780487805
Israel,ISR,Population growth (annual %),SP.POP.GROW,2007,0.017761008691798
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.005
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,0.09379
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,0.9164100000000001
Israel,ISR,Gini index,SI.POV.GINI,2008,41.6
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2008,83.0
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2008,79.0
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,80.9512195121951
Israel,ISR,Population growth (annual %),SP.POP.GROW,2008,0.017765791059698
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.006999999999999999
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,0.07704
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,0.91702
Israel,ISR,Gini index,SI.POV.GINI,2009,42.6
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2009,83.3
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2009,79.6
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,81.4048780487805
Israel,ISR,Population growth (annual %),SP.POP.GROW,2009,0.0239020733801215
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.006999999999999999
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.09534000000000001
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.9176300000000001
Israel,ISR,Gini index,SI.POV.GINI,2010,42.6
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,83.6
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,79.7
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.6024390243903
Israel,ISR,Population growth (annual %),SP.POP.GROW,2010,0.0182675240987847
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.005
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.0848
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.91826
Israel,ISR,Gini index,SI.POV.GINI,2011,41.4
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,83.5
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,79.9
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,81.6560975609756
Israel,ISR,Population growth (annual %),SP.POP.GROW,2011,0.0184807786159597
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.003
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.07139000000000001
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.91892
Israel,ISR,Gini index,SI.POV.GINI,2012,41.3
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,83.6
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,79.9
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,81.7048780487805
Israel,ISR,Population growth (annual %),SP.POP.GROW,2012,0.0184615132126711
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.006999999999999999
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.06762
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.9196
Israel,ISR,Gini index,SI.POV.GINI,2013,39.9
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,83.9
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,80.3
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,82.0560975609756
Israel,ISR,Population growth (annual %),SP.POP.GROW,2013,0.0186605289478673
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.005
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.061369999999999994
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.9203100000000001
Israel,ISR,Gini index,SI.POV.GINI,2014,39.8
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,84.1
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,80.3
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.1536585365854
Israel,ISR,Population growth (annual %),SP.POP.GROW,2014,0.019195437985959102
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.006999999999999999
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,0.05789
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,0.92104
Israel,ISR,Gini index,SI.POV.GINI,2015,39.7
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,84.1
Israel,ISR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,80.1
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,82.0512195121951
Israel,ISR,Population growth (annual %),SP.POP.GROW,2015,0.0198128897562083
Israel,ISR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.005
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,0.05176
